# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 2.000000e-01
# lRef        : 1.000000e-01
# Aref        : 1.000000e-02
# CofR        : (2.000000e-01 2.000000e-01 5.000000e-02)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
45.49         	5.296773e+01	3.414069e+01	1.882703e+01	-7.656831e-01	-5.086729e-01	-2.570101e-01	-1.258314e-01	7.656831e+00	5.296773e+02	-7.148985e-18	5.296773e+02	-5.296773e+02
45.495        	5.293937e+01	4.309595e+01	9.843416e+00	-1.662627e+00	-9.620640e-01	-7.005628e-01	-1.307506e-01	1.662627e+01	5.293937e+02	-7.153219e-18	5.293937e+02	-5.293937e+02
45.5          	5.291541e+01	5.198691e+01	9.285064e-01	-2.552920e+00	-1.411530e+00	-1.141390e+00	-1.350698e-01	2.552920e+01	5.291541e+02	-7.159351e-18	5.291541e+02	-5.291541e+02
45.505        	5.289636e+01	6.077630e+01	-7.879938e+00	-3.432812e+00	-1.855155e+00	-1.577657e+00	-1.387494e-01	3.432812e+01	5.289636e+02	-7.167594e-18	5.289636e+02	-5.289636e+02
45.51         	5.288195e+01	6.941393e+01	-1.653198e+01	-4.297295e+00	-2.290456e+00	-2.006839e+00	-1.418086e-01	4.297295e+01	5.288195e+02	-7.177540e-18	5.288195e+02	-5.288195e+02
45.515        	5.287410e+01	7.786052e+01	-2.498643e+01	-5.142348e+00	-2.715376e+00	-2.426972e+00	-1.442019e-01	5.142348e+01	5.287410e+02	-7.190000e-18	5.287410e+02	-5.287410e+02
45.52         	5.287111e+01	8.607694e+01	-3.320583e+01	-5.964138e+00	-3.127990e+00	-2.836148e+00	-1.459211e-01	5.964138e+01	5.287111e+02	-7.204084e-18	5.287111e+02	-5.287111e+02
45.525        	5.287391e+01	9.401446e+01	-4.114055e+01	-6.757751e+00	-3.525829e+00	-3.231921e+00	-1.469540e-01	6.757751e+01	5.287391e+02	-7.220412e-18	5.287391e+02	-5.287391e+02
45.53         	5.288319e+01	1.016481e+02	-4.876492e+01	-7.520651e+00	-3.907630e+00	-3.613021e+00	-1.473046e-01	7.520651e+01	5.288319e+02	-7.238778e-18	5.288319e+02	-5.288319e+02
45.535        	5.289707e+01	1.089253e+02	-5.602824e+01	-8.247678e+00	-4.270793e+00	-3.976885e+00	-1.469542e-01	8.247678e+01	5.289707e+02	-7.258288e-18	5.289707e+02	-5.289707e+02
45.54         	5.291676e+01	1.158184e+02	-6.290164e+01	-8.936001e+00	-4.613917e+00	-4.322085e+00	-1.459159e-01	8.936001e+01	5.291676e+02	-7.279767e-18	5.291676e+02	-5.291676e+02
45.545        	5.294158e+01	1.222914e+02	-6.934981e+01	-9.582060e+00	-4.935220e+00	-4.646840e+00	-1.441900e-01	9.582060e+01	5.294158e+02	-7.302630e-18	5.294158e+02	-5.294158e+02
45.55         	5.297050e+01	1.283097e+02	-7.533918e+01	-1.018244e+01	-5.233001e+00	-4.949442e+00	-1.417793e-01	1.018244e+02	5.297050e+02	-7.326533e-18	5.297050e+02	-5.297050e+02
45.555        	5.300273e+01	1.338456e+02	-8.084291e+01	-1.073443e+01	-5.505912e+00	-5.228516e+00	-1.386984e-01	1.073443e+02	5.300273e+02	-7.351094e-18	5.300273e+02	-5.300273e+02
45.56         	5.303866e+01	1.388600e+02	-8.582129e+01	-1.123406e+01	-5.751993e+00	-5.482069e+00	-1.349619e-01	1.123406e+02	5.303866e+02	-7.376305e-18	5.303866e+02	-5.303866e+02
45.565        	5.307723e+01	1.433388e+02	-9.026162e+01	-1.168002e+01	-5.970596e+00	-5.709427e+00	-1.305844e-01	1.168002e+02	5.307723e+02	-7.401934e-18	5.307723e+02	-5.307723e+02
45.57         	5.311699e+01	1.472638e+02	-9.414681e+01	-1.207053e+01	-6.160860e+00	-5.909670e+00	-1.255945e-01	1.207053e+02	5.311699e+02	-7.427515e-18	5.311699e+02	-5.311699e+02
45.575        	5.315858e+01	1.506073e+02	-9.744873e+01	-1.240280e+01	-6.321405e+00	-6.081397e+00	-1.200039e-01	1.240280e+02	5.315858e+02	-7.452915e-18	5.315858e+02	-5.315858e+02
45.58         	5.319975e+01	1.533514e+02	-1.001517e+02	-1.267516e+01	-6.451425e+00	-6.223730e+00	-1.138471e-01	1.267516e+02	5.319975e+02	-7.477692e-18	5.319975e+02	-5.319975e+02
45.585        	5.324025e+01	1.554835e+02	-1.022433e+02	-1.288634e+01	-6.550331e+00	-6.336011e+00	-1.071599e-01	1.288634e+02	5.324025e+02	-7.501724e-18	5.324025e+02	-5.324025e+02
45.59         	5.327989e+01	1.570048e+02	-1.037250e+02	-1.303649e+01	-6.618204e+00	-6.418286e+00	-9.995926e-02	1.303649e+02	5.327989e+02	-7.524864e-18	5.327989e+02	-5.327989e+02
45.595        	5.331699e+01	1.578971e+02	-1.045801e+02	-1.312386e+01	-6.654238e+00	-6.469623e+00	-9.230768e-02	1.312386e+02	5.331699e+02	-7.546690e-18	5.331699e+02	-5.331699e+02
45.6          	5.335140e+01	1.581550e+02	-1.048036e+02	-1.314793e+01	-6.658189e+00	-6.489737e+00	-8.422624e-02	1.314793e+02	5.335140e+02	-7.567118e-18	5.335140e+02	-5.335140e+02
45.605        	5.338237e+01	1.577822e+02	-1.043998e+02	-1.310910e+01	-6.630307e+00	-6.478792e+00	-7.575759e-02	1.310910e+02	5.338237e+02	-7.585912e-18	5.338237e+02	-5.338237e+02
45.61         	5.340923e+01	1.567831e+02	-1.033739e+02	-1.300785e+01	-6.570870e+00	-6.436984e+00	-6.694301e-02	1.300785e+02	5.340923e+02	-7.602951e-18	5.340923e+02	-5.340923e+02
45.615        	5.343149e+01	1.551587e+02	-1.017273e+02	-1.284430e+01	-6.479980e+00	-6.364320e+00	-5.782987e-02	1.284430e+02	5.343149e+02	-7.618253e-18	5.343149e+02	-5.343149e+02
45.62         	5.344888e+01	1.529179e+02	-9.946900e+01	-1.261934e+01	-6.358137e+00	-6.261208e+00	-4.846449e-02	1.261934e+02	5.344888e+02	-7.631581e-18	5.344888e+02	-5.344888e+02
45.625        	5.346076e+01	1.500842e+02	-9.662347e+01	-1.233538e+01	-6.206583e+00	-6.128802e+00	-3.889014e-02	1.233538e+02	5.346076e+02	-7.642514e-18	5.346076e+02	-5.346076e+02
45.63         	5.346644e+01	1.466531e+02	-9.318664e+01	-1.199199e+01	-6.025149e+00	-5.966837e+00	-2.915611e-02	1.199199e+02	5.346644e+02	-7.651334e-18	5.346644e+02	-5.346644e+02
45.635        	5.346721e+01	1.426561e+02	-8.918889e+01	-1.159225e+01	-5.815435e+00	-5.776815e+00	-1.931037e-02	1.159225e+02	5.346721e+02	-7.658044e-18	5.346721e+02	-5.346721e+02
45.64         	5.346170e+01	1.381060e+02	-8.464426e+01	-1.113751e+01	-5.578159e+00	-5.559352e+00	-9.403451e-03	1.113751e+02	5.346170e+02	-7.662559e-18	5.346170e+02	-5.346170e+02
45.645        	5.345003e+01	1.330290e+02	-7.957894e+01	-1.063040e+01	-5.314690e+00	-5.315706e+00	5.081149e-04	1.063040e+02	5.345003e+02	-7.664666e-18	5.345003e+02	-5.345003e+02
45.65         	5.343394e+01	1.274503e+02	-7.401636e+01	-1.007333e+01	-5.026277e+00	-5.047056e+00	1.038947e-02	1.007333e+02	5.343394e+02	-7.664709e-18	5.343394e+02	-5.343394e+02
45.655        	5.341221e+01	1.213979e+02	-6.798572e+01	-9.469182e+00	-4.714400e+00	-4.754782e+00	2.019137e-02	9.469182e+01	5.341221e+02	-7.662531e-18	5.341221e+02	-5.341221e+02
45.66         	5.338572e+01	1.148925e+02	-6.150676e+01	-8.819962e+00	-4.380118e+00	-4.439844e+00	2.986292e-02	8.819962e+01	5.338572e+02	-7.658102e-18	5.338572e+02	-5.338572e+02
45.665        	5.335508e+01	1.079720e+02	-5.461694e+01	-8.129449e+00	-4.025367e+00	-4.104082e+00	3.935751e-02	8.129449e+01	5.335508e+02	-7.651750e-18	5.335508e+02	-5.335508e+02
45.67         	5.332131e+01	1.006651e+02	-4.734383e+01	-7.400448e+00	-3.651594e+00	-3.748854e+00	4.863045e-02	7.400448e+01	5.332131e+02	-7.643574e-18	5.332131e+02	-5.332131e+02
45.675        	5.328460e+01	9.300735e+01	-3.972275e+01	-6.636505e+00	-3.260615e+00	-3.375890e+00	5.763768e-02	6.636505e+01	5.328460e+02	-7.633656e-18	5.328460e+02	-5.328460e+02
45.68         	5.324582e+01	8.504075e+01	-3.179492e+01	-5.841783e+00	-2.854554e+00	-2.987230e+00	6.633777e-02	5.841783e+01	5.324582e+02	-7.621852e-18	5.324582e+02	-5.324582e+02
45.685        	5.320537e+01	7.679823e+01	-2.359286e+01	-5.019555e+00	-2.435080e+00	-2.584474e+00	7.469697e-02	5.019555e+01	5.320537e+02	-7.608088e-18	5.320537e+02	-5.320537e+02
45.69         	5.316367e+01	6.832090e+01	-1.515723e+01	-4.173907e+00	-2.004297e+00	-2.169609e+00	8.265598e-02	4.173907e+01	5.316367e+02	-7.595014e-18	5.316367e+02	-5.316367e+02
45.695        	5.312318e+01	5.964668e+01	-6.523497e+00	-3.308509e+00	-1.564063e+00	-1.744446e+00	9.019176e-02	3.308509e+01	5.312318e+02	-7.579453e-18	5.312318e+02	-5.312318e+02
45.7          	5.308348e+01	5.081477e+01	2.268711e+00	-2.427303e+00	-1.116384e+00	-1.310919e+00	9.726766e-02	2.427303e+01	5.308348e+02	-7.562438e-18	5.308348e+02	-5.308348e+02
45.705        	5.304473e+01	4.187584e+01	1.116889e+01	-1.535347e+00	-6.638256e-01	-8.715217e-01	1.038480e-01	1.535347e+01	5.304473e+02	-7.547046e-18	5.304473e+02	-5.304473e+02
45.71         	5.300944e+01	3.286701e+01	2.014242e+01	-6.362295e-01	-2.082146e-01	-4.280149e-01	1.099001e-01	6.362295e+00	5.300944e+02	-7.528548e-18	5.300944e+02	-5.300944e+02
45.715        	5.297756e+01	2.383685e+01	2.914071e+01	2.651934e-01	2.479969e-01	1.719647e-02	1.154002e-01	-2.651934e+00	5.297756e+02	-7.509768e-18	5.297756e+02	-5.297756e+02
45.72         	5.294896e+01	1.482244e+01	3.812652e+01	1.165204e+00	7.029196e-01	4.622842e-01	1.203177e-01	-1.165204e+01	5.294896e+02	-7.492891e-18	5.294896e+02	-5.294896e+02
45.725        	5.292515e+01	5.872957e+00	4.705220e+01	2.058962e+00	1.154110e+00	9.048518e-01	1.246291e-01	-2.058962e+01	5.292515e+02	-7.474277e-18	5.292515e+02	-5.292515e+02
45.73         	5.290681e+01	-2.966078e+00	5.587288e+01	2.941948e+00	1.599282e+00	1.342666e+00	1.283076e-01	-2.941948e+01	5.290681e+02	-7.455649e-18	5.290681e+02	-5.290681e+02
45.735        	5.289232e+01	-1.165623e+01	6.454855e+01	3.810239e+00	2.036473e+00	1.773766e+00	1.313534e-01	-3.810239e+01	5.289232e+02	-7.439322e-18	5.289232e+02	-5.289232e+02
45.74         	5.288446e+01	-2.015599e+01	7.304045e+01	4.659822e+00	2.463647e+00	2.196175e+00	1.337359e-01	-4.659822e+01	5.288446e+02	-7.422072e-18	5.288446e+02	-5.288446e+02
45.745        	5.288192e+01	-2.841483e+01	8.129675e+01	5.485579e+00	2.878237e+00	2.607342e+00	1.354477e-01	-5.485579e+01	5.288192e+02	-7.405836e-18	5.288192e+02	-5.288192e+02
45.75         	5.288480e+01	-3.638843e+01	8.927323e+01	6.283083e+00	3.278008e+00	3.005075e+00	1.364668e-01	-6.283083e+01	5.288480e+02	-7.390368e-18	5.288480e+02	-5.288480e+02
45.755        	5.289453e+01	-4.404444e+01	9.693897e+01	7.049170e+00	3.661385e+00	3.387786e+00	1.367996e-01	-7.049170e+01	5.289453e+02	-7.375668e-18	5.289453e+02	-5.289453e+02
45.76         	5.290997e+01	-5.135469e+01	1.042647e+02	7.780967e+00	4.026933e+00	3.754034e+00	1.364492e-01	-7.780967e+01	5.290997e+02	-7.361861e-18	5.290997e+02	-5.290997e+02
45.765        	5.292922e+01	-5.826382e+01	1.111930e+02	8.472843e+00	4.371814e+00	4.101029e+00	1.353927e-01	-8.472843e+01	5.292922e+02	-7.348992e-18	5.292922e+02	-5.292922e+02
45.77         	5.295368e+01	-6.474269e+01	1.176964e+02	9.121953e+00	4.694625e+00	4.427327e+00	1.336489e-01	-9.121953e+01	5.295368e+02	-7.337326e-18	5.295368e+02	-5.295368e+02
45.775        	5.298333e+01	-7.074819e+01	1.237315e+02	9.723986e+00	4.993219e+00	4.730766e+00	1.312267e-01	-9.723986e+01	5.298333e+02	-7.327019e-18	5.298333e+02	-5.298333e+02
45.78         	5.301611e+01	-7.627945e+01	1.292956e+02	1.027875e+01	5.267509e+00	5.011242e+00	1.281332e-01	-1.027875e+02	5.301611e+02	-7.317380e-18	5.301611e+02	-5.301611e+02
45.785        	5.305227e+01	-8.127861e+01	1.343309e+02	1.078047e+01	5.514631e+00	5.265844e+00	1.243938e-01	-1.078047e+02	5.305227e+02	-7.309023e-18	5.305227e+02	-5.305227e+02
45.79         	5.309088e+01	-8.573736e+01	1.388282e+02	1.122828e+01	5.734144e+00	5.494136e+00	1.200041e-01	-1.122828e+02	5.309088e+02	-7.301251e-18	5.309088e+02	-5.309088e+02
45.795        	5.313126e+01	-8.962634e+01	1.427576e+02	1.161920e+01	5.924603e+00	5.694594e+00	1.150045e-01	-1.161920e+02	5.313126e+02	-7.294293e-18	5.313126e+02	-5.313126e+02
45.8          	5.317304e+01	-9.293810e+01	1.461111e+02	1.195246e+01	6.085649e+00	5.866813e+00	1.094179e-01	-1.195246e+02	5.317304e+02	-7.288423e-18	5.317304e+02	-5.317304e+02
45.805        	5.321421e+01	-9.564027e+01	1.488545e+02	1.222474e+01	6.215635e+00	6.009102e+00	1.032664e-01	-1.222474e+02	5.321421e+02	-7.282943e-18	5.321421e+02	-5.321421e+02
45.81         	5.325425e+01	-9.773419e+01	1.509884e+02	1.243613e+01	6.314650e+00	6.121481e+00	9.658464e-02	-1.243613e+02	5.325425e+02	-7.277855e-18	5.325425e+02	-5.325425e+02
45.815        	5.329349e+01	-9.920398e+01	1.524975e+02	1.258507e+01	6.381937e+00	6.203136e+00	8.940048e-02	-1.258507e+02	5.329349e+02	-7.273386e-18	5.329349e+02	-5.329349e+02
45.82         	5.333028e+01	-1.000431e+02	1.533734e+02	1.267083e+01	6.417174e+00	6.253654e+00	8.176043e-02	-1.267083e+02	5.333028e+02	-7.269065e-18	5.333028e+02	-5.333028e+02
45.825        	5.336448e+01	-1.002554e+02	1.536199e+02	1.269376e+01	6.420577e+00	6.273186e+00	7.369570e-02	-1.269376e+02	5.336448e+02	-7.264990e-18	5.336448e+02	-5.336448e+02
45.83         	5.339402e+01	-9.983401e+01	1.532280e+02	1.265310e+01	6.391798e+00	6.261304e+00	6.524705e-02	-1.265310e+02	5.339402e+02	-7.260770e-18	5.339402e+02	-5.339402e+02
45.835        	5.342087e+01	-9.878830e+01	1.522092e+02	1.254987e+01	6.331393e+00	6.218481e+00	5.645632e-02	-1.254987e+02	5.342087e+02	-7.256728e-18	5.342087e+02	-5.342087e+02
45.84         	5.344179e+01	-9.711781e+01	1.505596e+02	1.238387e+01	6.239304e+00	6.144566e+00	4.736922e-02	-1.238387e+02	5.344179e+02	-7.251746e-18	5.344179e+02	-5.344179e+02
45.845        	5.345772e+01	-9.484171e+01	1.482994e+02	1.215706e+01	6.116556e+00	6.040501e+00	3.802769e-02	-1.215706e+02	5.345772e+02	-7.246838e-18	5.345772e+02	-5.345772e+02
45.85         	5.346792e+01	-9.197295e+01	1.454409e+02	1.187069e+01	5.963824e+00	5.906867e+00	2.847833e-02	-1.187069e+02	5.346792e+02	-7.241525e-18	5.346792e+02	-5.346792e+02
45.855        	5.347255e+01	-8.851320e+01	1.419857e+02	1.152495e+01	5.781245e+00	5.743702e+00	1.877138e-02	-1.152495e+02	5.347255e+02	-7.235930e-18	5.347255e+02	-5.347255e+02
45.86         	5.347163e+01	-8.449323e+01	1.379649e+02	1.112290e+01	5.570407e+00	5.552497e+00	8.954968e-03	-1.112290e+02	5.347163e+02	-7.230085e-18	5.347163e+02	-5.347163e+02
45.865        	5.346510e+01	-7.992373e+01	1.333888e+02	1.066563e+01	5.331890e+00	5.333738e+00	-9.240475e-04	-1.066563e+02	5.346510e+02	-7.223750e-18	5.346510e+02	-5.346510e+02
45.87         	5.345276e+01	-7.483746e+01	1.282902e+02	1.015638e+01	5.067375e+00	5.089009e+00	-1.081699e-02	-1.015638e+02	5.345276e+02	-7.217043e-18	5.345276e+02	-5.345276e+02
45.875        	5.343454e+01	-6.925346e+01	1.226880e+02	9.597073e+00	4.777859e+00	4.819214e+00	-2.067755e-02	-9.597073e+01	5.343454e+02	-7.209765e-18	5.343454e+02	-5.343454e+02
45.88         	5.341220e+01	-6.319811e+01	1.166103e+02	8.990422e+00	4.464752e+00	4.525670e+00	-3.045882e-02	-8.990422e+01	5.341220e+02	-7.202597e-18	5.341220e+02	-5.341220e+02
45.885        	5.338518e+01	-5.670718e+01	1.100924e+02	8.339977e+00	4.129877e+00	4.210100e+00	-4.011179e-02	-8.339977e+01	5.338518e+02	-7.195256e-18	5.338518e+02	-5.338518e+02
45.89         	5.335348e+01	-4.980867e+01	1.031622e+02	7.648541e+00	3.774681e+00	3.873860e+00	-4.958965e-02	-7.648541e+01	5.335348e+02	-7.187632e-18	5.335348e+02	-5.335348e+02
45.895        	5.331839e+01	-4.252629e+01	9.584468e+01	6.918549e+00	3.400424e+00	3.518125e+00	-5.885073e-02	-6.918549e+01	5.331839e+02	-7.180130e-18	5.331839e+02	-5.331839e+02
45.9          	5.328068e+01	-3.490547e+01	8.818615e+01	6.154581e+00	3.009441e+00	3.145140e+00	-6.784931e-02	-6.154581e+01	5.328068e+02	-7.173012e-18	5.328068e+02	-5.328068e+02
45.905        	5.324111e+01	-2.697617e+01	8.021728e+01	5.359673e+00	2.603290e+00	2.756383e+00	-7.654626e-02	-5.359673e+01	5.324111e+02	-7.166503e-18	5.324111e+02	-5.324111e+02
45.91         	5.320001e+01	-1.878004e+01	7.198005e+01	4.538005e+00	2.184101e+00	2.353904e+00	-8.490118e-02	-4.538005e+01	5.320001e+02	-7.160857e-18	5.320001e+02	-5.320001e+02
45.915        	5.315753e+01	-1.035101e+01	6.350854e+01	3.692977e+00	1.753629e+00	1.939349e+00	-9.285995e-02	-3.692977e+01	5.315753e+02	-7.155047e-18	5.315753e+02	-5.315753e+02
45.92         	5.311634e+01	-1.728228e+00	5.484457e+01	2.828640e+00	1.313923e+00	1.514716e+00	-1.003965e-01	-2.828640e+01	5.311634e+02	-7.150976e-18	5.311634e+02	-5.311634e+02
45.925        	5.307614e+01	7.039680e+00	4.603646e+01	1.949839e+00	8.674416e-01	1.082397e+00	-1.074779e-01	-1.949839e+01	5.307614e+02	-7.148153e-18	5.307614e+02	-5.307614e+02
45.93         	5.303738e+01	1.592147e+01	3.711591e+01	1.059722e+00	4.157916e-01	6.439301e-01	-1.140693e-01	-1.059722e+01	5.303738e+02	-7.146613e-18	5.303738e+02	-5.303738e+02
45.935        	5.300208e+01	2.487191e+01	2.813017e+01	1.629126e-01	-3.868297e-02	2.015956e-01	-1.201393e-01	-1.629126e+00	5.300208e+02	-7.146586e-18	5.300208e+02	-5.300208e+02
45.94         	5.296877e+01	3.384574e+01	1.912303e+01	-7.361353e-01	-4.937275e-01	-2.424079e-01	-1.256598e-01	7.361353e+00	5.296877e+02	-7.148884e-18	5.296877e+02	-5.296877e+02
45.945        	5.294023e+01	4.280200e+01	1.013823e+01	-1.633189e+00	-9.471930e-01	-6.859958e-01	-1.305986e-01	1.633189e+01	5.294023e+02	-7.153048e-18	5.294023e+02	-5.294023e+02
45.95         	5.291614e+01	5.169634e+01	1.219800e+00	-2.523827e+00	-1.396851e+00	-1.126976e+00	-1.349375e-01	2.523827e+01	5.291614e+02	-7.159123e-18	5.291614e+02	-5.291614e+02
45.955        	5.289692e+01	6.048999e+01	-7.593061e+00	-3.404152e+00	-1.840714e+00	-1.563438e+00	-1.386381e-01	3.404152e+01	5.289692e+02	-7.167302e-18	5.289692e+02	-5.289692e+02
45.96         	5.288230e+01	6.913265e+01	-1.625035e+01	-4.269150e+00	-2.276294e+00	-1.992856e+00	-1.417188e-01	4.269150e+01	5.288230e+02	-7.177161e-18	5.288230e+02	-5.288230e+02
45.965        	5.287433e+01	7.758671e+01	-2.471238e+01	-5.114955e+00	-2.701611e+00	-2.413343e+00	-1.441341e-01	5.114955e+01	5.287433e+02	-7.189580e-18	5.287433e+02	-5.287433e+02
45.97         	5.287107e+01	8.580968e+01	-3.293862e+01	-5.937415e+00	-3.114583e+00	-2.822832e+00	-1.458753e-01	5.937415e+01	5.287107e+02	-7.203545e-18	5.287107e+02	-5.287107e+02
45.975        	5.287371e+01	9.375948e+01	-4.088577e+01	-6.732263e+00	-3.513063e+00	-3.219200e+00	-1.469314e-01	6.732263e+01	5.287371e+02	-7.219852e-18	5.287371e+02	-5.287371e+02
45.98         	5.288283e+01	1.014024e+02	-4.851958e+01	-7.496099e+00	-3.895354e+00	-3.600746e+00	-1.473040e-01	7.496099e+01	5.288283e+02	-7.238161e-18	5.288283e+02	-5.288283e+02
45.985        	5.289652e+01	1.086922e+02	-5.579568e+01	-8.224394e+00	-4.259174e+00	-3.965220e+00	-1.469771e-01	8.224394e+01	5.289652e+02	-7.257630e-18	5.289652e+02	-5.289652e+02
45.99         	5.291602e+01	1.155984e+02	-6.268240e+01	-8.914041e+00	-4.602982e+00	-4.311059e+00	-1.459613e-01	8.914041e+01	5.291602e+02	-7.279040e-18	5.291602e+02	-5.291602e+02
45.995        	5.294068e+01	1.220856e+02	-6.914492e+01	-9.561526e+00	-4.925021e+00	-4.636505e+00	-1.442580e-01	9.561526e+01	5.294068e+02	-7.301839e-18	5.294068e+02	-5.294068e+02
46            	5.296951e+01	1.281195e+02	-7.515000e+01	-1.016348e+01	-5.223607e+00	-4.939868e+00	-1.418695e-01	1.016348e+02	5.296951e+02	-7.325745e-18	5.296951e+02	-5.296951e+02
46.005        	5.300163e+01	1.336720e+02	-8.067040e+01	-1.071712e+01	-5.497371e+00	-5.219750e+00	-1.388104e-01	1.071712e+02	5.300163e+02	-7.350283e-18	5.300163e+02	-5.300163e+02
46.01         	5.303742e+01	1.387036e+02	-8.566615e+01	-1.121849e+01	-5.744338e+00	-5.474148e+00	-1.350947e-01	1.121849e+02	5.303742e+02	-7.375477e-18	5.303742e+02	-5.303742e+02
46.015        	5.307596e+01	1.432001e+02	-9.012416e+01	-1.166621e+01	-5.963845e+00	-5.702369e+00	-1.307383e-01	1.166621e+02	5.307596e+02	-7.401065e-18	5.307596e+02	-5.307596e+02
46.02         	5.311565e+01	1.471440e+02	-9.402836e+01	-1.205862e+01	-6.155079e+00	-5.903540e+00	-1.257695e-01	1.205862e+02	5.311565e+02	-7.426681e-18	5.311565e+02	-5.311565e+02
46.025        	5.315720e+01	1.505069e+02	-9.734975e+01	-1.239283e+01	-6.316615e+00	-6.076220e+00	-1.201975e-01	1.239283e+02	5.315720e+02	-7.452092e-18	5.315720e+02	-5.315720e+02
46.03         	5.319841e+01	1.532712e+02	-1.000728e+02	-1.266720e+01	-6.447659e+00	-6.219542e+00	-1.140586e-01	1.266720e+02	5.319841e+02	-7.476893e-18	5.319841e+02	-5.319841e+02
46.035        	5.323892e+01	1.554229e+02	-1.021840e+02	-1.288035e+01	-6.547562e+00	-6.332786e+00	-1.073881e-01	1.288035e+02	5.323892e+02	-7.500952e-18	5.323892e+02	-5.323892e+02
46.04         	5.327862e+01	1.569650e+02	-1.036863e+02	-1.303257e+01	-6.616486e+00	-6.416079e+00	-1.002033e-01	1.303257e+02	5.327862e+02	-7.524122e-18	5.327862e+02	-5.327862e+02
46.045        	5.331582e+01	1.578780e+02	-1.045622e+02	-1.312201e+01	-6.653573e+00	-6.468440e+00	-9.256648e-02	1.312201e+02	5.331582e+02	-7.545999e-18	5.331582e+02	-5.331582e+02
46.05         	5.335027e+01	1.581565e+02	-1.048062e+02	-1.314814e+01	-6.658566e+00	-6.489569e+00	-8.449837e-02	1.314814e+02	5.335027e+02	-7.566465e-18	5.335027e+02	-5.335027e+02
46.055        	5.338154e+01	1.578039e+02	-1.044224e+02	-1.311132e+01	-6.631701e+00	-6.479617e+00	-7.604177e-02	1.311132e+02	5.338154e+02	-7.585334e-18	5.338154e+02	-5.338154e+02
46.06         	5.340843e+01	1.568259e+02	-1.034175e+02	-1.301217e+01	-6.573324e+00	-6.438848e+00	-6.723778e-02	1.301217e+02	5.340843e+02	-7.602421e-18	5.340843e+02	-5.340843e+02
46.065        	5.343084e+01	1.552225e+02	-1.017916e+02	-1.285070e+01	-6.483486e+00	-6.367219e+00	-5.813386e-02	1.285070e+02	5.343084e+02	-7.617776e-18	5.343084e+02	-5.343084e+02
46.07         	5.344839e+01	1.530005e+02	-9.955213e+01	-1.262763e+01	-6.362592e+00	-6.265040e+00	-4.877585e-02	1.262763e+02	5.344839e+02	-7.631182e-18	5.344839e+02	-5.344839e+02
46.075        	5.346047e+01	1.501873e+02	-9.672679e+01	-1.234570e+01	-6.212059e+00	-6.133644e+00	-3.920773e-02	1.234570e+02	5.346047e+02	-7.642190e-18	5.346047e+02	-5.346047e+02
46.08         	5.346633e+01	1.467746e+02	-9.330824e+01	-1.200414e+01	-6.031548e+00	-5.972592e+00	-2.947814e-02	1.200414e+02	5.346633e+02	-7.651079e-18	5.346633e+02	-5.346633e+02
46.085        	5.346735e+01	1.427966e+02	-8.932922e+01	-1.160629e+01	-5.822780e+00	-5.783509e+00	-1.963520e-02	1.160629e+02	5.346735e+02	-7.657862e-18	5.346735e+02	-5.346735e+02
46.09         	5.346219e+01	1.382647e+02	-8.480251e+01	-1.115336e+01	-5.586410e+00	-5.566951e+00	-9.729471e-03	1.115336e+02	5.346219e+02	-7.662421e-18	5.346219e+02	-5.346219e+02
46.095        	5.345073e+01	1.332039e+02	-7.975313e+01	-1.064785e+01	-5.323742e+00	-5.324107e+00	1.826022e-04	1.064785e+02	5.345073e+02	-7.664668e-18	5.345073e+02	-5.345073e+02
46.1          	5.343459e+01	1.276415e+02	-7.420687e+01	-1.009242e+01	-5.036142e+00	-5.056274e+00	1.006594e-02	1.009242e+02	5.343459e+02	-7.664708e-18	5.343459e+02	-5.343459e+02
46.105        	5.341296e+01	1.216041e+02	-6.819109e+01	-9.489757e+00	-4.725008e+00	-4.764750e+00	1.987111e-02	9.489757e+01	5.341296e+02	-7.662653e-18	5.341296e+02	-5.341296e+02
46.11         	5.338666e+01	1.151127e+02	-6.172604e+01	-8.841937e+00	-4.391421e+00	-4.450516e+00	2.954761e-02	8.841937e+01	5.338666e+02	-7.658275e-18	5.338666e+02	-5.338666e+02
46.115        	5.335617e+01	1.082060e+02	-5.484986e+01	-8.152794e+00	-4.037348e+00	-4.115446e+00	3.904876e-02	8.152794e+01	5.335617e+02	-7.651993e-18	5.335617e+02	-5.335617e+02
46.12         	5.332245e+01	1.009110e+02	-4.758859e+01	-7.424982e+00	-3.664161e+00	-3.760821e+00	4.832967e-02	7.424982e+01	5.332245e+02	-7.643864e-18	5.332245e+02	-5.332245e+02
